place_id,place_name,lat,lng,author_name,birth_year,death_year,work_title,confidence,extraction_method,before_text,sentence,after_text,work_wiki_url,author_wiki_url
2194,大阪,34.6937,135.5023,国木田独歩,1871,1892,忘れえぬ人々,0.65,regex_有名地名,『僕が十九の歳の春の半ごろと記憶しているが、少し体躯の具合が悪いのでしばらく保養する気で東京の学校を退いて国へ帰る、その帰途のことであった。,大阪から例の瀬戸内通いの汽船に乗って春海波平らかな内海を航するのであるが、ほとんど一昔も前の事であるから、僕もその時の乗合の客がどんな人であったやら、船長がどんな男であったやら、茶菓を運ぶボーイの顔がどんなであったやら、そんなことは少しも憶えていない。,多分僕に茶を注いでくれた客もあったろうし、甲板の上でいろいろと話しかけた人もあったろうが、何にも記憶に止まっていない。,,https://ja.wikipedia.org/wiki/%E5%9B%BD%E6%9C%A8%E7%94%B0%E7%8B%AC%E6%AD%A9
2203,松山,33.8416,132.7658,国木田独歩,1871,1892,忘れえぬ人々,0.85,regex_有名地名,夏の初めと記憶しているが僕は朝早く旅宿を出て汽船の来るのは午後と聞いたのでこの港の浜や町を散歩した。,奥に松山を控えているだけこの港の繁盛は格別で、分けても朝は魚市が立つので魚市場の近傍の雑踏は非常なものであった。,大空は名残なく晴れて朝日麗かに輝き、光る物には反射を与え、色あるものには光を添えて雑踏の光景をさらに殷々しくしていた。,,https://ja.wikipedia.org/wiki/%E5%9B%BD%E6%9C%A8%E7%94%B0%E7%8B%AC%E6%AD%A9
2195,熊本,32.7898,130.7417,国木田独歩,1871,1892,忘れえぬ人々,0.85,regex_有名地名,これが僕の「忘れ得ぬ人々」の一人である。,『その次は今から五年ばかり以前、正月元旦を父母の膝下で祝ってすぐ九州旅行に出かけて、熊本から大分へと九州を横断した時のことであった。,『僕は朝早く弟と共に草鞋脚絆で元気よく熊本を出発った。,,https://ja.wikipedia.org/wiki/%E5%9B%BD%E6%9C%A8%E7%94%B0%E7%8B%AC%E6%AD%A9
2197,熊本,32.7898,130.7417,国木田独歩,1871,1892,忘れえぬ人々,0.85,regex_有名地名,『その次は今から五年ばかり以前、正月元旦を父母の膝下で祝ってすぐ九州旅行に出かけて、熊本から大分へと九州を横断した時のことであった。,『僕は朝早く弟と共に草鞋脚絆で元気よく熊本を出発った。,その日はまだ日が高いうちに立野という宿場まで歩いてそこに一泊した。,,https://ja.wikipedia.org/wiki/%E5%9B%BD%E6%9C%A8%E7%94%B0%E7%8B%AC%E6%AD%A9
2199,熊本,32.7898,130.7417,国木田独歩,1871,1892,忘れえぬ人々,0.65,regex_有名地名,次の日のまだ登らないうち立野を立って、かねての願いで、阿蘇山の白煙を目がけて霜を踏み桟橋を渡り、路を間違えたりしてようやく日中時分に絶頂近くまで登り、噴火口に達したのは一時過ぎでもあッただろうか。,熊本地方は温暖であるがうえに、風のないよく晴れた日だから、冬ながら六千尺の高山もさまでは寒く感じない。,高嶽の絶頂は噴火口から吐き出す水蒸気が凝って白くなっていたがそのほかは満山ほとんど雪を見ないで、ただ枯れ草白く風にそよぎ、焼け土のあるいは赤きあるいは黒きが旧噴火口の名残をかしこここに止めて断崖をなし、その荒涼たる、光景は、筆も口もかなわない、これを描くのはまず君の領分だと思う。,,https://ja.wikipedia.org/wiki/%E5%9B%BD%E6%9C%A8%E7%94%B0%E7%8B%AC%E6%AD%A9
2317,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,桓武天皇の御宇に、ぜんざいが軒下に赤く染め拔かれてゐたかは、わかり易からぬ歴史上の疑問である。,然し赤いぜんざいと京都とは到底離されない。,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2318,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,桓武天皇の御宇に、ぜんざいが軒下に赤く染め拔かれてゐたかは、わかり易からぬ歴史上の疑問である。,然し赤いぜんざいと京都とは到底離されない。,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2319,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,然し赤いぜんざいと京都とは到底離されない。,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2320,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,然し赤いぜんざいと京都とは到底離されない。,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2321,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,始めて京都に來たのは十五六年の昔である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2322,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,離されない以上は千年の歴史を有する京都に千年の歴史を有するぜんざいが無くてはならぬ。,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,始めて京都に來たのは十五六年の昔である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2323,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,始めて京都に來たのは十五六年の昔である。,その時は正岡子規と一所であつた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2324,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,ぜんざいを召し給へる桓武天皇の昔はしらず、余とぜんざいと京都とは有史以前から深い因縁で互に結びつけられて居る。,始めて京都に來たのは十五六年の昔である。,その時は正岡子規と一所であつた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2326,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,その時は正岡子規と一所であつた。,麩屋町の柊屋とか云ふ家へ着いて、子規と共に京都の夜を見物に出たとき、始めて余の目に映つたのは、此の赤いぜんざいの大提燈である。,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2327,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,その時は正岡子規と一所であつた。,麩屋町の柊屋とか云ふ家へ着いて、子規と共に京都の夜を見物に出たとき、始めて余の目に映つたのは、此の赤いぜんざいの大提燈である。,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2328,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,麩屋町の柊屋とか云ふ家へ着いて、子規と共に京都の夜を見物に出たとき、始めて余の目に映つたのは、此の赤いぜんざいの大提燈である。,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2329,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,麩屋町の柊屋とか云ふ家へ着いて、子規と共に京都の夜を見物に出たとき、始めて余の目に映つたのは、此の赤いぜんざいの大提燈である。,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2330,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,子規は死んだ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2331,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,子規は死んだ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2332,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,子規は死んだ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2333,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,此の大提燈を見て、余は何故か是れが京都だなと感じたぎり、明治四十年の今日に至る迄決して動かない。,ぜんざいは京都で、京都はぜんざいであるとは余が當時に受けた第一印象で又最後の印象である。,子規は死んだ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2334,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,實はぜんざいの何物たるかをさへ辨へぬ。,汁粉であるか※小豆で小豆で」は底本では「煮小豆で」］あるか眼前に髣髴する材料もないのに、あの赤い下品な肉太な字を見ると、京都を稻妻の迅かなる閃きのうちに思ひ出す。,同時に――あゝ子規は死んで仕舞つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2335,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,實はぜんざいの何物たるかをさへ辨へぬ。,汁粉であるか※小豆で小豆で」は底本では「煮小豆で」］あるか眼前に髣髴する材料もないのに、あの赤い下品な肉太な字を見ると、京都を稻妻の迅かなる閃きのうちに思ひ出す。,同時に――あゝ子規は死んで仕舞つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2336,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,――提燈は未だに暗い軒下にぶらぶらしてゐる。,余は寒い首を縮めて京都を南から北へ拔ける。,車はかんからゝんに桓武天皇の亡魂を驚かし奉つて、しきりに馳ける。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2337,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,――提燈は未だに暗い軒下にぶらぶらしてゐる。,余は寒い首を縮めて京都を南から北へ拔ける。,車はかんからゝんに桓武天皇の亡魂を驚かし奉つて、しきりに馳ける。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2339,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.7000000000000001,regex_都道府県,顫へながら飛び込んだ客は寒がりである。,子規と來て、ぜんざいと京都を同じものと思つたのはもう十五六年の昔になる。,夏の夜の月圓きに乘じて、清水の堂を徘徊して、明かならぬ夜の色をゆかしきものゝ樣に、遠く眼を微茫の底に放つて、幾點の紅燈に夢の如く柔かなる空想を縱まゝに醉はしめたるは、制服の釦を眞鍮と知りつゝも、黄金と強ひたる時代である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2340,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.65,regex_有名地名,顫へながら飛び込んだ客は寒がりである。,子規と來て、ぜんざいと京都を同じものと思つたのはもう十五六年の昔になる。,夏の夜の月圓きに乘じて、清水の堂を徘徊して、明かならぬ夜の色をゆかしきものゝ樣に、遠く眼を微茫の底に放つて、幾點の紅燈に夢の如く柔かなる空想を縱まゝに醉はしめたるは、制服の釦を眞鍮と知りつゝも、黄金と強ひたる時代である。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2342,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,子規の骨が腐れつゝある今日に至つて、よもや、漱石が教師をやめて新聞屋にならうとは思はなかつたらう。,漱石が教師をやめて、寒い京都へ遊びに來たと聞いたら、圓山へ登つた時を思ひ出しはせぬかと云ふだらう。,新聞屋になつて、糺の森の奧に、哲學者と、禪居士と、若い坊主頭と、古い坊主頭と、一所に、ひつそり閑と暮して居ると聞いたら、それはと驚くだらう。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2343,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,子規の骨が腐れつゝある今日に至つて、よもや、漱石が教師をやめて新聞屋にならうとは思はなかつたらう。,漱石が教師をやめて、寒い京都へ遊びに來たと聞いたら、圓山へ登つた時を思ひ出しはせぬかと云ふだらう。,新聞屋になつて、糺の森の奧に、哲學者と、禪居士と、若い坊主頭と、古い坊主頭と、一所に、ひつそり閑と暮して居ると聞いたら、それはと驚くだらう。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2344,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,車に寒く、湯に寒く、果は蒲團に迄寒かつたのは心得ぬ。,京都では袖のある夜着はつくらぬものゝ由を主人から承つて、京都はよく／＼人を寒がらせる所だと思ふ。,眞夜中頃に、枕頭の違棚に据ゑてある、四角の紫檀製の枠に嵌め込まれた十八世紀の置時計が、チーンと銀椀を象牙の箸で打つ樣な音を立てゝ鳴つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2345,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.9,regex_都道府県,車に寒く、湯に寒く、果は蒲團に迄寒かつたのは心得ぬ。,京都では袖のある夜着はつくらぬものゝ由を主人から承つて、京都はよく／＼人を寒がらせる所だと思ふ。,眞夜中頃に、枕頭の違棚に据ゑてある、四角の紫檀製の枠に嵌め込まれた十八世紀の置時計が、チーンと銀椀を象牙の箸で打つ樣な音を立てゝ鳴つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2346,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,車に寒く、湯に寒く、果は蒲團に迄寒かつたのは心得ぬ。,京都では袖のある夜着はつくらぬものゝ由を主人から承つて、京都はよく／＼人を寒がらせる所だと思ふ。,眞夜中頃に、枕頭の違棚に据ゑてある、四角の紫檀製の枠に嵌め込まれた十八世紀の置時計が、チーンと銀椀を象牙の箸で打つ樣な音を立てゝ鳴つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2347,京都,35.0116,135.7681,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,車に寒く、湯に寒く、果は蒲團に迄寒かつたのは心得ぬ。,京都では袖のある夜着はつくらぬものゝ由を主人から承つて、京都はよく／＼人を寒がらせる所だと思ふ。,眞夜中頃に、枕頭の違棚に据ゑてある、四角の紫檀製の枠に嵌め込まれた十八世紀の置時計が、チーンと銀椀を象牙の箸で打つ樣な音を立てゝ鳴つた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2341,清水,34.9948,135.7849,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,子規と來て、ぜんざいと京都を同じものと思つたのはもう十五六年の昔になる。,夏の夜の月圓きに乘じて、清水の堂を徘徊して、明かならぬ夜の色をゆかしきものゝ樣に、遠く眼を微茫の底に放つて、幾點の紅燈に夢の如く柔かなる空想を縱まゝに醉はしめたるは、制服の釦を眞鍮と知りつゝも、黄金と強ひたる時代である。,眞鍮は眞鍮と悟つたとき、われ等は制服を捨てゝ赤裸の儘世の中へ飛び出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2338,甲斐,35.6635,138.5684,夏目漱石,1867,1916,京に着ける夕,0.85,regex_有名地名,洋傘は拾はれても雨が降らねば入らぬ。,此の寒いのに膝掛を拾はれては東京を出るとき二十二圓五十錢を奮發した甲斐がない。,子規と來たときは斯樣に寒くはなかつた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2229,京都,35.0116,135.7681,夏目漱石,1867,1916,思い出す事など,0.9,regex_都道府県,するとその大男が突然立ち上がって、あなたは英語を話すかと聞くから、嗄れた声でわずかにイエスと答えた。,男は次にこれから京都へ行くにはどの汽車へ乗ったら好いか教えてくれと云った。,はなはだ簡単な用向であるから平生ならばどうとも挨拶ができるのだけれども、声量を全く失っていた当時の余には、それが非常の困難であった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2230,京都,35.0116,135.7681,夏目漱石,1867,1916,思い出す事など,0.85,regex_有名地名,するとその大男が突然立ち上がって、あなたは英語を話すかと聞くから、嗄れた声でわずかにイエスと答えた。,男は次にこれから京都へ行くにはどの汽車へ乗ったら好いか教えてくれと云った。,はなはだ簡単な用向であるから平生ならばどうとも挨拶ができるのだけれども、声量を全く失っていた当時の余には、それが非常の困難であった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2231,京都,35.0116,135.7681,夏目漱石,1867,1916,思い出す事など,0.7000000000000001,regex_都道府県,固より云う事はあるのだから、何か云おうとするのだが、その云おうとする言葉が咽喉を通るとき千条に擦り切れでもするごとくに、口へ出て来る時分には全く光沢を失ってほとんど用をなさなかった。,余は英語に通ずる駅員の助を藉りて、ようやくのことこの大男を無事に京都へ送り届けた事とは思うが、その時の不愉快はいまだに忘れない。,修善寺に着いてからも咽喉はいっこう好くならなかった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2232,京都,35.0116,135.7681,夏目漱石,1867,1916,思い出す事など,0.65,regex_有名地名,固より云う事はあるのだから、何か云おうとするのだが、その云おうとする言葉が咽喉を通るとき千条に擦り切れでもするごとくに、口へ出て来る時分には全く光沢を失ってほとんど用をなさなかった。,余は英語に通ずる駅員の助を藉りて、ようやくのことこの大男を無事に京都へ送り届けた事とは思うが、その時の不愉快はいまだに忘れない。,修善寺に着いてからも咽喉はいっこう好くならなかった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2241,山形,38.6503,140.3389,夏目漱石,1867,1916,思い出す事など,0.85,regex_有名地名,あるものは鹿児島から来た。,あるものは山形から来た。,またあるものは眼の前に逼る結婚を延期して来た。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2233,本郷,35.7081,139.7619,夏目漱石,1867,1916,思い出す事など,0.65,regex_有名地名,しかし中は、今度の水害でこちらは無事だが、そちらはどうかという、見舞と平信をかねたものに過ぎなかった。,出した局の名が本郷とあるのを見てこれは草平君を煩わしたものと知った。,雨はますます降り続いた。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
2238,本郷,35.7081,139.7619,夏目漱石,1867,1916,思い出す事など,0.65,regex_有名地名,もう一つ余の心を躍らしたのは、草平君に関する報知であった。,妻が本郷の親類で用を足した帰りとかに、水見舞のつもりで柳町の低い町から草平君の住んでいる通りまで来て、ここらだがと思いながら、表から奥を覗いて見ると、かねて見覚のある家がくしゃりと潰れていたそうである。,「家の人達は無事ですか、どこへ行きましたかと聞いたら、薪屋の御上さんが、昨晩の十二時頃に崖が崩れましたが、幸いにどなたも御怪我はございません。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
